country,date,cumulative_total_cases,daily_new_cases,active_cases,cumulative_total_deaths,daily_new_deaths,Population Density,stringency_index,hospital_beds_per_1000 people,GDP/Capita,Population aged 65 and over (%),Death Rate,exp_Death Rate,sqrt(daily)
Croatia,2020-12-03 00:00:00,139415,4534,23942,1964,48,71.92727144,47.22,5.54,14936.1,20,0.014087437,1.014187132,6.92820323
Croatia,2020-12-04 00:00:00,143370,3955,24190,2032,68,71.92727144,47.22,5.54,14936.1,20,0.014173119,1.014274033,8.246211251
Croatia,2020-12-05 00:00:00,147454,4084,24495,2102,70,71.92727144,47.22,5.54,14936.1,20,0.014255293,1.014357384,8.366600265
Croatia,2020-12-06 00:00:00,150353,2899,23740,2174,72,71.92727144,47.22,5.54,14936.1,20,0.014459306,1.014564347,8.485281374
Croatia,2020-12-07 00:00:00,152239,1886,22124,2233,59,71.92727144,47.22,5.54,14936.1,20,0.014667726,1.014775825,7.681145748
Croatia,2020-12-08 00:00:00,154852,2613,21685,2298,65,71.92727144,47.22,5.54,14936.1,20,0.014839976,1.014950635,8.062257748
Croatia,2020-12-09 00:00:00,159372,4520,23750,2367,69,71.92727144,47.22,5.54,14936.1,20,0.014852044,1.014962884,8.306623863
Croatia,2020-12-10 00:00:00,163992,4620,24851,2420,53,71.92727144,47.22,5.54,14936.1,20,0.014756817,1.014866237,7.280109889
Croatia,2020-12-11 00:00:00,168388,4396,25006,2484,64,71.92727144,47.22,5.54,14936.1,20,0.014751645,1.014860988,8
Croatia,2020-12-12 00:00:00,172523,4135,25270,2562,78,71.92727144,47.22,5.54,14936.1,20,0.014850194,1.014961006,8.831760866
Croatia,2020-12-13 00:00:00,175886,3363,25035,2640,78,71.92727144,47.22,5.54,14936.1,20,0.015009722,1.015122934,8.831760866
Croatia,2020-12-14 00:00:00,177358,1472,22769,2705,65,71.92727144,50.93,5.54,14936.1,20,0.015251638,1.015368538,8.062257748
Croatia,2020-12-15 00:00:00,179718,2360,21861,2778,73,71.92727144,50.93,5.54,14936.1,20,0.01545755,1.015577636,8.544003745
Croatia,2020-12-16 00:00:00,183045,3327,22402,2870,92,71.92727144,50.93,5.54,14936.1,20,0.015679205,1.015802768,9.591663047
Croatia,2020-12-17 00:00:00,186963,3918,22445,2955,85,71.92727144,50.93,5.54,14936.1,20,0.015805266,1.01593083,9.219544457
Croatia,2020-12-18 00:00:00,190235,3272,21297,3023,68,71.92727144,50.93,5.54,14936.1,20,0.015890872,1.016017803,8.246211251
Croatia,2020-12-19 00:00:00,192987,2752,20118,3101,78,71.92727144,50.93,5.54,14936.1,20,0.01606844,1.016198231,8.831760866
Croatia,2020-12-20 00:00:00,194962,1975,18627,3177,76,71.92727144,50.93,5.54,14936.1,20,0.016295483,1.016428979,8.717797887
Croatia,2020-12-21 00:00:00,195728,766,16105,3257,80,71.92727144,50.93,5.54,14936.1,20,0.01664044,1.016779663,8.94427191
Croatia,2020-12-22 00:00:00,197323,1595,15115,3328,71,71.92727144,50.93,5.54,14936.1,20,0.016865748,1.017008778,8.426149773
Croatia,2020-12-23 00:00:00,200086,2763,15957,3394,66,71.92727144,50.93,5.54,14936.1,20,0.016962706,1.01710739,8.124038405
Croatia,2020-12-24 00:00:00,202319,2233,15323,3464,70,71.92727144,50.93,5.54,14936.1,20,0.017121476,1.017268889,8.366600265
Croatia,2020-12-25 00:00:00,203962,1643,13861,3548,84,71.92727144,50.93,5.54,14936.1,20,0.017395397,1.017547578,9.16515139
Croatia,2020-12-26 00:00:00,204312,350,11644,3613,65,71.92727144,50.93,5.54,14936.1,20,0.017683739,1.017841022,8.062257748
Croatia,2020-12-27 00:00:00,204930,618,10033,3671,58,71.92727144,50.93,5.54,14936.1,20,0.017913434,1.018074842,7.615773106
Croatia,2020-12-28 00:00:00,205246,316,8036,3739,68,71.92727144,50.93,5.54,14936.1,20,0.018217164,1.018384109,8.246211251
Croatia,2020-12-29 00:00:00,206596,1350,7673,3795,56,71.92727144,50.93,5.54,14936.1,20,0.018369184,1.018538936,7.483314774
Croatia,2020-12-30 00:00:00,208446,1850,8301,3860,65,71.92727144,50.93,5.54,14936.1,20,0.018517985,1.018690507,8.062257748
Croatia,2020-12-31 00:00:00,210837,2391,8899,3920,60,71.92727144,50.93,5.54,14936.1,20,0.018592562,1.01876648,7.745966692
Croatia,2021-01-01 00:00:00,212007,1170,8226,3961,41,71.92727144,50.93,5.54,14936.1,20,0.018683345,1.018858971,6.403124237
Croatia,2021-01-02 00:00:00,212262,255,6946,4016,55,71.92727144,50.93,5.54,14936.1,20,0.018920014,1.019100132,7.416198487
Croatia,2021-01-03 00:00:00,212958,696,6444,4072,56,71.92727144,50.93,5.54,14936.1,20,0.019121141,1.019305121,7.483314774
Croatia,2021-01-04 00:00:00,213319,361,5899,4126,54,71.92727144,50.93,5.54,14936.1,20,0.019341925,1.019530191,7.348469228
Croatia,2021-01-05 00:00:00,214390,1071,5908,4179,53,71.92727144,50.93,5.54,14936.1,20,0.019492514,1.019683733,7.280109889
Croatia,2021-01-06 00:00:00,216286,1896,6985,4223,44,71.92727144,50.93,5.54,14936.1,20,0.019525073,1.019716934,6.633249581
Croatia,2021-01-07 00:00:00,216848,562,6272,4266,43,71.92727144,50.93,5.54,14936.1,20,0.019672766,1.01986755,6.557438524
Croatia,2021-01-08 00:00:00,217946,1098,5794,4304,38,71.92727144,50.93,5.54,14936.1,20,0.019748011,1.019944293,6.164414003
Croatia,2021-01-09 00:00:00,219347,1401,5836,4304,0,71.92727144,50.93,5.54,14936.1,20,0.019621878,1.019815652,0
Croatia,2021-01-10 00:00:00,219993,646,5499,4368,64,71.92727144,50.93,5.54,14936.1,20,0.019855177,1.020053602,8
Croatia,2021-01-11 00:00:00,220223,230,4976,4403,35,71.92727144,50.93,5.54,14936.1,20,0.01999337,1.020194576,5.916079783
Croatia,2021-01-12 00:00:00,220982,759,4903,4446,43,71.92727144,50.93,5.54,14936.1,20,0.020119286,1.020323043,6.557438524
Croatia,2021-01-13 00:00:00,222117,1135,5300,4472,26,71.92727144,50.93,5.54,14936.1,20,0.020133533,1.02033758,5.099019514
Croatia,2021-01-14 00:00:00,223097,980,5210,4517,45,71.92727144,50.93,5.54,14936.1,20,0.020246798,1.020453155,6.708203932
Croatia,2021-01-15 00:00:00,223812,715,4653,4550,33,71.92727144,50.93,5.54,14936.1,20,0.020329562,1.020537615,5.744562647
Croatia,2021-01-16 00:00:00,224575,763,4711,4588,38,71.92727144,50.93,5.54,14936.1,20,0.020429701,1.020639815,6.164414003
Croatia,2021-01-17 00:00:00,224954,379,4058,4616,28,71.92727144,50.93,5.54,14936.1,20,0.020519751,1.020731728,5.291502622
Croatia,2021-01-18 00:00:00,225128,174,3276,4655,39,71.92727144,47.22,5.54,14936.1,20,0.020677126,1.020892379,6.244997998
Croatia,2021-01-19 00:00:00,225648,520,3084,4684,29,71.92727144,47.22,5.54,14936.1,20,0.020757995,1.02097494,5.385164807
Croatia,2021-01-20 00:00:00,226550,902,3481,4711,27,71.92727144,47.22,5.54,14936.1,20,0.020794527,1.021012239,5.196152423
Croatia,2021-01-21 00:00:00,227326,776,3506,4738,27,71.92727144,47.22,5.54,14936.1,20,0.020842315,1.021061032,5.196152423
Croatia,2021-01-22 00:00:00,227969,643,3321,4770,32,71.92727144,47.22,5.54,14936.1,20,0.020923898,1.021144337,5.656854249
Croatia,2021-01-23 00:00:00,228568,599,3232,4799,29,71.92727144,47.22,5.54,14936.1,20,0.02099594,1.021217905,5.385164807
Croatia,2021-01-24 00:00:00,228920,352,2996,4827,28,71.92727144,47.22,5.54,14936.1,20,0.021085969,1.021309849,5.291502622
Croatia,2021-01-25 00:00:00,229054,134,2519,4859,32,71.92727144,47.22,5.54,14936.1,20,0.021213338,1.021439941,5.656854249
Croatia,2021-01-26 00:00:00,229502,448,2510,4882,23,71.92727144,47.22,5.54,14936.1,20,0.021272146,1.021500011,4.795831523
Croatia,2021-01-27 00:00:00,230359,857,3050,4913,31,71.92727144,47.22,5.54,14936.1,20,0.02132758,1.021556638,5.567764363
Croatia,2021-01-28 00:00:00,230978,619,3173,4943,30,71.92727144,47.22,5.54,14936.1,20,0.021400307,1.021630935,5.477225575
Croatia,2021-01-29 00:00:00,231539,561,3117,4972,29,71.92727144,47.22,5.54,14936.1,20,0.021473704,1.021705923,5.385164807
Croatia,2021-01-30 00:00:00,232090,551,3075,4998,26,71.92727144,47.22,5.54,14936.1,20,0.021534749,1.021768296,5.099019514
Croatia,2021-01-31 00:00:00,232426,336,2923,5027,29,71.92727144,47.22,5.54,14936.1,20,0.021628389,1.021863978,5.385164807
Croatia,2021-02-01 00:00:00,232520,94,2551,5054,27,71.92727144,47.22,5.54,14936.1,20,0.021735765,1.021973707,5.196152423
Croatia,2021-02-02 00:00:00,232907,387,2536,5071,17,71.92727144,47.22,5.54,14936.1,20,0.021772639,1.022011392,4.123105626
Croatia,2021-02-03 00:00:00,233637,730,2926,5088,17,71.92727144,47.22,5.54,14936.1,20,0.021777373,1.02201623,4.123105626
Croatia,2021-02-04 00:00:00,234153,516,2974,5106,18,71.92727144,47.22,5.54,14936.1,20,0.021806255,1.022045749,4.242640687
Croatia,2021-02-05 00:00:00,234702,549,2955,5122,16,71.92727144,47.22,5.54,14936.1,20,0.021823419,1.022063291,4
Croatia,2021-02-06 00:00:00,235126,424,2904,5144,22,71.92727144,47.22,5.54,14936.1,20,0.021877632,1.022118702,4.69041576
Croatia,2021-02-07 00:00:00,235402,276,2748,5169,25,71.92727144,47.22,5.54,14936.1,20,0.021958182,1.022201037,5
Croatia,2021-02-08 00:00:00,235473,71,2407,5198,29,71.92727144,47.22,5.54,14936.1,20,0.022074718,1.022320167,5.385164807
Croatia,2021-02-09 00:00:00,235756,283,2329,5224,26,71.92727144,47.22,5.54,14936.1,20,0.022158503,1.022405826,5.099019514
Croatia,2021-02-10 00:00:00,236333,577,2596,5238,14,71.92727144,47.22,5.54,14936.1,20,0.022163642,1.02241108,3.741657387
Croatia,2021-02-11 00:00:00,236709,376,2550,5263,25,71.92727144,47.22,5.54,14936.1,20,0.022234051,1.02248307,5
Croatia,2021-02-12 00:00:00,237080,371,2471,5282,19,71.92727144,47.22,5.54,14936.1,20,0.022279399,1.022529439,4.358898944
Croatia,2021-02-13 00:00:00,237459,379,2451,5299,17,71.92727144,47.22,5.54,14936.1,20,0.022315431,1.022566283,4.123105626
Croatia,2021-02-14 00:00:00,237657,198,2298,5318,19,71.92727144,47.22,5.54,14936.1,20,0.022376787,1.022629025,4.358898944
Croatia,2021-02-15 00:00:00,237725,68,2002,5339,21,71.92727144,47.22,5.54,14936.1,20,0.022458723,1.022712819,4.582575695
Croatia,2021-02-16 00:00:00,237999,274,1959,5357,18,71.92727144,47.22,5.54,14936.1,20,0.022508498,1.022763726,4.242640687
Croatia,2021-02-17 00:00:00,238501,502,2219,5375,18,71.92727144,47.22,5.54,14936.1,20,0.022536593,1.022792461,4.242640687
Croatia,2021-02-18 00:00:00,238866,365,2291,5399,24,71.92727144,47.22,5.54,14936.1,20,0.022602631,1.022860006,4.898979486
Croatia,2021-02-19 00:00:00,239254,388,2313,5407,8,71.92727144,47.22,5.54,14936.1,20,0.022599413,1.022856715,2.828427125
Croatia,2021-02-20 00:00:00,239685,431,2421,5420,13,71.92727144,47.22,5.54,14936.1,20,0.022613013,1.022870625,3.605551275
Croatia,2021-02-21 00:00:00,239945,260,2371,5429,9,71.92727144,47.22,5.54,14936.1,20,0.022626018,1.022883928,3
Croatia,2021-02-22 00:00:00,240017,72,2111,5449,20,71.92727144,47.22,5.54,14936.1,20,0.022702559,1.022962223,4.472135955
Croatia,2021-02-23 00:00:00,240360,343,2201,5462,13,71.92727144,47.22,5.54,14936.1,20,0.022724247,1.02298441,3.605551275
Croatia,2021-02-24 00:00:00,241048,688,2679,5477,15,71.92727144,47.22,5.54,14936.1,20,0.022721616,1.022981718,3.872983346
Croatia,2021-02-25 00:00:00,241592,544,2933,5489,12,71.92727144,47.22,5.54,14936.1,20,0.022720123,1.022980191,3.464101615
Croatia,2021-02-26 00:00:00,242097,505,3046,5503,14,71.92727144,47.22,5.54,14936.1,20,0.022730558,1.022990866,3.741657387
Croatia,2021-02-27 00:00:00,242617,520,3216,5511,8,71.92727144,47.22,5.54,14936.1,20,0.022714814,1.02297476,2.828427125
Croatia,2021-02-28 00:00:00,242973,356,3213,5526,15,71.92727144,47.22,5.54,14936.1,20,0.022743268,1.023003868,3.872983346
Denmark,2020-05-01 00:00:00,9311,153,2122,460,8,135.5680744,68.52,2.5,60170.3,20,0.049403931,1.050644653,2.828427125
Denmark,2020-05-02 00:00:00,9407,96,2043,475,15,135.5680744,68.52,2.5,60170.3,20,0.050494313,1.051790882,3.872983346
Denmark,2020-05-03 00:00:00,9523,116,2052,484,9,135.5680744,68.52,2.5,60170.3,20,0.05082432,1.052138038,3
Denmark,2020-05-04 00:00:00,9670,147,2089,493,9,135.5680744,68.52,2.5,60170.3,20,0.05098242,1.052304393,3
Denmark,2020-05-05 00:00:00,9821,151,2022,503,10,135.5680744,68.52,2.5,60170.3,20,0.05121678,1.052551041,3.16227766
Denmark,2020-05-06 00:00:00,9938,117,1939,506,3,135.5680744,68.52,2.5,60170.3,20,0.050915677,1.052234162,1.732050808
Denmark,2020-05-07 00:00:00,10083,145,1858,514,8,135.5680744,68.52,2.5,60170.3,20,0.050976892,1.052298576,2.828427125
Denmark,2020-05-08 00:00:00,10218,135,1769,522,8,135.5680744,68.52,2.5,60170.3,20,0.051086318,1.052413732,2.828427125
Denmark,2020-05-09 00:00:00,10319,101,1700,526,4,135.5680744,68.52,2.5,60170.3,20,0.050973932,1.052295461,2
Denmark,2020-05-10 00:00:00,10429,110,1685,527,1,135.5680744,68.52,2.5,60170.3,20,0.05053217,1.0518307,1
Denmark,2020-05-11 00:00:00,10513,84,1658,527,0,135.5680744,68.52,2.5,60170.3,20,0.050128412,1.051406101,0
Denmark,2020-05-12 00:00:00,10591,78,1484,527,0,135.5680744,68.52,2.5,60170.3,20,0.04975923,1.051018012,0
Denmark,2020-05-13 00:00:00,10667,76,1471,533,6,135.5680744,68.52,2.5,60170.3,20,0.049967189,1.051236603,2.449489743
Denmark,2020-05-14 00:00:00,10713,46,1371,537,4,135.5680744,68.52,2.5,60170.3,20,0.050126015,1.051403581,2
Denmark,2020-05-15 00:00:00,10791,78,1295,537,0,135.5680744,68.52,2.5,60170.3,20,0.049763692,1.051022702,0
Denmark,2020-05-16 00:00:00,10858,67,1208,543,6,135.5680744,68.52,2.5,60170.3,20,0.05000921,1.051280778,2.449489743
Denmark,2020-05-17 00:00:00,10927,69,1153,547,4,135.5680744,68.52,2.5,60170.3,20,0.050059486,1.051333634,2
Denmark,2020-05-18 00:00:00,10968,41,1119,548,1,135.5680744,68.52,2.5,60170.3,20,0.04996353,1.051232758,1
Denmark,2020-05-19 00:00:00,11044,76,1077,551,3,135.5680744,68.52,2.5,60170.3,20,0.049891344,1.051156875,1.732050808
Denmark,2020-05-20 00:00:00,11117,73,1027,554,3,135.5680744,68.52,2.5,60170.3,20,0.049833588,1.051096167,1.732050808
Denmark,2020-05-21 00:00:00,11182,65,978,561,7,135.5680744,68.52,2.5,60170.3,20,0.050169916,1.051449739,2.645751311
Denmark,2020-05-22 00:00:00,11230,48,905,561,0,135.5680744,62.96,2.5,60170.3,20,0.049955476,1.051224291,0
Denmark,2020-05-23 00:00:00,11289,59,892,561,0,135.5680744,62.96,2.5,60170.3,20,0.049694393,1.050949869,0
Denmark,2020-05-24 00:00:00,11360,71,898,562,1,135.5680744,62.96,2.5,60170.3,20,0.049471831,1.050715994,1
Denmark,2020-05-25 00:00:00,11387,27,860,563,1,135.5680744,60.19,2.5,60170.3,20,0.049442347,1.050685015,1
Denmark,2020-05-26 00:00:00,11428,41,821,563,0,135.5680744,60.19,2.5,60170.3,20,0.049264963,1.050498657,0
Denmark,2020-05-27 00:00:00,11480,52,809,565,2,135.5680744,60.19,2.5,60170.3,20,0.049216028,1.050447252,1.414213562
Denmark,2020-05-28 00:00:00,11512,32,764,568,3,135.5680744,60.19,2.5,60170.3,20,0.049339819,1.050577297,1.732050808
Denmark,2020-05-29 00:00:00,11593,81,785,568,0,135.5680744,60.19,2.5,60170.3,20,0.048995083,1.050215187,0
Denmark,2020-05-30 00:00:00,11633,40,735,571,3,135.5680744,60.19,2.5,60170.3,20,0.049084501,1.050309099,1.732050808
Denmark,2020-05-31 00:00:00,11669,36,733,574,3,135.5680744,60.19,2.5,60170.3,20,0.049190162,1.050420082,1.732050808
Denmark,2020-06-01 00:00:00,11699,30,711,576,2,135.5680744,60.19,2.5,60170.3,20,0.049234977,1.050467158,1.414213562
Denmark,2020-06-02 00:00:00,11734,35,665,580,4,135.5680744,60.19,2.5,60170.3,20,0.04942901,1.050671002,2
Denmark,2020-06-03 00:00:00,11771,37,639,580,0,135.5680744,60.19,2.5,60170.3,20,0.049273639,1.050507771,0
Denmark,2020-06-04 00:00:00,11811,40,609,582,2,135.5680744,60.19,2.5,60170.3,20,0.049276099,1.050510355,1.414213562
Denmark,2020-06-05 00:00:00,11875,64,636,586,4,135.5680744,60.19,2.5,60170.3,20,0.049347368,1.050585227,2
Denmark,2020-06-06 00:00:00,11924,49,616,587,1,135.5680744,60.19,2.5,60170.3,20,0.049228447,1.050460298,1
Denmark,2020-06-07 00:00:00,11948,24,604,589,2,135.5680744,60.19,2.5,60170.3,20,0.049296953,1.050532264,1.414213562
Denmark,2020-06-08 00:00:00,11962,14,577,593,4,135.5680744,57.41,2.5,60170.3,20,0.04957365,1.050822982,2
Denmark,2020-06-09 00:00:00,12001,39,559,593,0,135.5680744,57.41,2.5,60170.3,20,0.049412549,1.050653707,0
Denmark,2020-06-10 00:00:00,12016,15,519,593,0,135.5680744,57.41,2.5,60170.3,20,0.049350866,1.050588901,0
Denmark,2020-06-11 00:00:00,12035,19,487,593,0,135.5680744,57.41,2.5,60170.3,20,0.049272954,1.050507052,0
Denmark,2020-06-12 00:00:00,12099,64,512,594,1,135.5680744,57.41,2.5,60170.3,20,0.049094967,1.050320091,1
Denmark,2020-06-13 00:00:00,12139,40,507,597,3,135.5680744,57.41,2.5,60170.3,20,0.049180328,1.050409752,1.732050808
Denmark,2020-06-14 00:00:00,12193,54,528,597,0,135.5680744,57.41,2.5,60170.3,20,0.048962519,1.050180989,0
Denmark,2020-06-15 00:00:00,12217,24,529,598,1,135.5680744,57.41,2.5,60170.3,20,0.048948187,1.050165937,1
Denmark,2020-06-16 00:00:00,12250,33,527,598,0,135.5680744,57.41,2.5,60170.3,20,0.048816327,1.050027471,0
Denmark,2020-06-17 00:00:00,12294,44,511,598,0,135.5680744,57.41,2.5,60170.3,20,0.048641614,1.049844034,0
Denmark,2020-06-18 00:00:00,12344,50,502,600,2,135.5680744,57.41,2.5,60170.3,20,0.04860661,1.049807286,1.414213562
Denmark,2020-06-19 00:00:00,12391,47,509,600,0,135.5680744,57.41,2.5,60170.3,20,0.048422242,1.049613753,0
Denmark,2020-06-20 00:00:00,12391,0,509,600,0,135.5680744,57.41,2.5,60170.3,20,0.048422242,1.049613753,0
Denmark,2020-06-21 00:00:00,12391,0,509,600,0,135.5680744,57.41,2.5,60170.3,20,0.048422242,1.049613753,0
Denmark,2020-06-22 00:00:00,12527,136,578,602,2,135.5680744,57.41,2.5,60170.3,20,0.048056199,1.049229619,1.414213562
Denmark,2020-06-23 00:00:00,12561,34,565,603,1,135.5680744,57.41,2.5,60170.3,20,0.048005732,1.049176669,1
Denmark,2020-06-24 00:00:00,12615,54,590,603,0,135.5680744,57.41,2.5,60170.3,20,0.047800238,1.048961092,0
Denmark,2020-06-25 00:00:00,12636,21,573,603,0,135.5680744,57.41,2.5,60170.3,20,0.047720798,1.048877765,0
Denmark,2020-06-26 00:00:00,12675,39,563,604,1,135.5680744,57.41,2.5,60170.3,20,0.04765286,1.048806509,1
Denmark,2020-06-27 00:00:00,12675,0,563,604,0,135.5680744,57.41,2.5,60170.3,20,0.04765286,1.048806509,0
Denmark,2020-06-28 00:00:00,12675,0,563,604,0,135.5680744,57.41,2.5,60170.3,20,0.04765286,1.048806509,0
Denmark,2020-06-29 00:00:00,12751,76,534,605,1,135.5680744,57.41,2.5,60170.3,20,0.047447259,1.048590896,1
Denmark,2020-06-30 00:00:00,12768,17,514,605,0,135.5680744,57.41,2.5,60170.3,20,0.047384085,1.048524655,0
Denmark,2020-07-01 00:00:00,12794,26,495,606,1,135.5680744,57.41,2.5,60170.3,20,0.047365953,1.048505642,1
Denmark,2020-07-02 00:00:00,12815,21,440,606,0,135.5680744,57.41,2.5,60170.3,20,0.047288334,1.048424262,0
Denmark,2020-07-03 00:00:00,12832,17,409,606,0,135.5680744,57.41,2.5,60170.3,20,0.047225686,1.048358582,0
Denmark,2020-07-04 00:00:00,12832,0,409,606,0,135.5680744,57.41,2.5,60170.3,20,0.047225686,1.048358582,0
Denmark,2020-07-05 00:00:00,12832,0,409,606,0,135.5680744,57.41,2.5,60170.3,20,0.047225686,1.048358582,0
Denmark,2020-07-06 00:00:00,12878,46,336,607,1,135.5680744,57.41,2.5,60170.3,20,0.047134648,1.048263146,1
Denmark,2020-07-07 00:00:00,12888,10,296,609,2,135.5680744,57.41,2.5,60170.3,20,0.047253259,1.048387489,1.414213562
Denmark,2020-07-08 00:00:00,12900,12,290,609,0,135.5680744,57.41,2.5,60170.3,20,0.047209302,1.048341406,0
Denmark,2020-07-09 00:00:00,12916,16,262,609,0,135.5680744,57.41,2.5,60170.3,20,0.047150821,1.048280099,0
Denmark,2020-07-10 00:00:00,12946,30,260,609,0,135.5680744,57.41,2.5,60170.3,20,0.047041557,1.048165567,0
Denmark,2020-07-11 00:00:00,12946,0,260,609,0,135.5680744,57.41,2.5,60170.3,20,0.047041557,1.048165567,0
Denmark,2020-07-12 00:00:00,12946,0,260,609,0,135.5680744,57.41,2.5,60170.3,20,0.047041557,1.048165567,0
Denmark,2020-07-13 00:00:00,13037,91,297,610,1,135.5680744,57.41,2.5,60170.3,20,0.046789906,1.047901828,1
Denmark,2020-07-14 00:00:00,13061,24,291,610,0,135.5680744,57.41,2.5,60170.3,20,0.046703928,1.047811735,0
Denmark,2020-07-15 00:00:00,13092,31,300,610,0,135.5680744,57.41,2.5,60170.3,20,0.046593339,1.047695866,0
Denmark,2020-07-16 00:00:00,13124,32,319,610,0,135.5680744,57.41,2.5,60170.3,20,0.046479732,1.047576846,0
Denmark,2020-07-17 00:00:00,13173,49,353,611,1,135.5680744,57.41,2.5,60170.3,20,0.046382753,1.047475258,1
Denmark,2020-07-18 00:00:00,13173,0,353,611,0,135.5680744,57.41,2.5,60170.3,20,0.046382753,1.047475258,0
Denmark,2020-07-19 00:00:00,13173,0,353,611,0,135.5680744,57.41,2.5,60170.3,20,0.046382753,1.047475258,0
Denmark,2020-07-20 00:00:00,13262,89,400,611,0,135.5680744,57.41,2.5,60170.3,20,0.046071482,1.047149261,0
Denmark,2020-07-21 00:00:00,13302,40,430,611,0,135.5680744,57.41,2.5,60170.3,20,0.045932942,1.047004199,0
Denmark,2020-07-22 00:00:00,13348,46,463,611,0,135.5680744,57.41,2.5,60170.3,20,0.045774648,1.046838477,0
Denmark,2020-07-23 00:00:00,13390,42,479,612,1,135.5680744,57.41,2.5,60170.3,20,0.045705751,1.046766355,1
Denmark,2020-07-24 00:00:00,13438,48,485,613,1,135.5680744,57.41,2.5,60170.3,20,0.045616907,1.046673361,1
Denmark,2020-07-25 00:00:00,13438,0,485,613,0,135.5680744,57.41,2.5,60170.3,20,0.045616907,1.046673361,0
Denmark,2020-07-26 00:00:00,13438,0,485,613,0,135.5680744,57.41,2.5,60170.3,20,0.045616907,1.046673361,0
Denmark,2020-07-27 00:00:00,13547,109,517,613,0,135.5680744,57.41,2.5,60170.3,20,0.045249871,1.046289264,0
Denmark,2020-07-28 00:00:00,13577,30,513,613,0,135.5680744,57.41,2.5,60170.3,20,0.045149886,1.046184656,0
Denmark,2020-07-29 00:00:00,13634,57,535,614,1,135.5680744,57.41,2.5,60170.3,20,0.045034473,1.04606392,1
Denmark,2020-07-30 00:00:00,13725,91,584,615,1,135.5680744,57.41,2.5,60170.3,20,0.044808743,1.045827819,1
Denmark,2020-07-31 00:00:00,13789,64,596,615,0,135.5680744,57.41,2.5,60170.3,20,0.044600769,1.045610336,0
Denmark,2020-08-01 00:00:00,13789,0,596,615,0,135.5680744,53.7,2.5,60170.3,20,0.044600769,1.045610336,0
Denmark,2020-08-02 00:00:00,13789,0,596,615,0,135.5680744,53.7,2.5,60170.3,20,0.044600769,1.045610336,0
Denmark,2020-08-03 00:00:00,13996,207,698,616,1,135.5680744,50.93,2.5,60170.3,20,0.044012575,1.044995496,1
Denmark,2020-08-04 00:00:00,14073,77,742,616,0,135.5680744,50.93,2.5,60170.3,20,0.043771762,1.044743877,0
Denmark,2020-08-05 00:00:00,14185,112,816,616,0,135.5680744,50.93,2.5,60170.3,20,0.043426154,1.044382868,0
Denmark,2020-08-06 00:00:00,14306,121,902,617,1,135.5680744,50.93,2.5,60170.3,20,0.043128757,1.044072318,1
Denmark,2020-08-07 00:00:00,14442,136,985,617,0,135.5680744,50.93,2.5,60170.3,20,0.042722615,1.043648362,0
